,id,text
18407,S0121-06-11,"향군, 내가 이곳 남경에 올 때 당신 명성을 듣고는 내 분수에 바라 볼 수나 있을까 싶었소."
18408,N0030-03-28,"꽃을 한 묶음 화병에 꽂고, 집에서 정성 들여 기르던 꽃 화분을 하나 탁자에 준비하고."
18409,N0075-05-28,정 씨에게 태기가 있어 열 달 만에 아들을 낳으니 용모와 골격이 방주와 조금도 다르지 않았다.
18410,N0203-01-27,그는 보헤미아 민족을 아주 깔보고 모욕했어요.
18411,N0163-06-21,제발 어머니에 대해 얘기 좀 해주세요.
18412,S0032-04-17,"성스러운 티몰로스 산을 뒤로하고 나, 아시아 땅을 떠났네!"
18413,S0148-09-13,"제 딸의 생명을 주고 그 대가로 사악한 여자를 찾으려고 하다니, 정말 훌륭한 흥정이요 교환이네요."
18414,N0115-05-27,부인이 이를 알아차리고서 말했다.
18415,S0127-06-19,"내 마음, 근심 걱정이 가득하오."
18416,S0064-05-06,그에게 말했지요!
18417,N0283-09-51,이 사건은 내 마음에 매우 강한 인상을 남겼고 다른 상황들과 더불어 내게 허영의 도시에서 영원히 살기를 꺼리게 해 주었다.
18418,S0071-05-15,과거에 연연할수록 트라우마는 지워지지 않아.
18419,P0856-01-28,아닌 밤중 난데없이 방울이 울어 뉘 타신 수레인지 바퀴 소리 나기에 조이고 조이는 마음
18420,S0151-06-05,아르고스의 여왕이시며 틴다레오스의 따님이신 당신을 환영합니다!
18421,N0035-08-30,"한참 신이 나서 말을 늘어 놓다가 옆에서 새근새근, 소리가 들리므로 고개를 돌려보니 아내는 이미 고꾸라져 잠이 깊었다."
18422,N0011-08-28,비에 젖은 옷은 사정없이 몸에 착 달라붙고 우르르 내리치듯 부는 바람결에 숨이 헉헉 막혔다.
18423,P1202-03-46,이 늙은 여인의 체온에 눈바람은 불어닥치는 것이냐
18424,N0055-02-28,그 작자를 위해 당신의 죽음을 재촉하러 여기 온 거란 말예요?
18425,S0099-01-11,순진하다고!
18426,P1227-01-43,삼밭 울바주엔 호박꽃이 희한한 마을
18427,S0093-06-15,"하지만 내 생각엔, 그걸 가지지 못한 걸 시저가 몹시 아쉬워하는 것 같았어요."
18428,N0109-05-27,"그것은 처음에는 어지간히 끈적끈적한 물체처럼 천천히 움직이고 있었지만 차츰 매끄럽게 미끄러지기 시작하면서 이윽고 번쩍거리며 눈앞에 흘러들어 오는 것을 보자 제자는 자기도 모르게 숨을 들이쉬며,"
18429,P0510-01-48,"실버드나무 가지에 새눈이 돋아나오며, 해적해적 웃으며 흐르는 강물에 스치우는 강 두런에는 새봄의 기운이 안개같이 어리울 때, 나를 생각하라고 그대는 속삭이고 갓서라."
18430,N0194-01-23,사층에 있는 작은 방 한 칸이 내게 배정되었다.
18431,S0058-08-06,소개해도 될까요.
18432,N0199-07-31,"무지한 적장 놈아, 불쌍하고 가엾구나."
18433,N0103-06-22,"어머니, 그래도 어머니는 여전히 제 어머니시고, 저는 여전히 어머니 자식이잖아요."
18434,S0014-01-17,안 된다!
18435,N0048-02-51,나는 집에서는 언제나 농담을 한다.
18436,N0198-06-28,선원들은 자신들이 인간임을 알고 있었다.
18437,N0144-03-31,비가 오고 겨울이 되자 낟알은 습기에 불어나 예전처럼 둥지를 가득 채웠습니다.
18438,P0315-01-39,"인색함과 야망이 지닌 더욱 파렴치한 모든 것으로 제 영혼을 유린하도록 내버려 둔, 소망도 추억도 사라진, 퇴색한 입술을 지닌 저 연설가!"
18439,N0112-03-31,리비에르는 펠르랭을 바라보았다.
18440,P0110-01-39,모든 것은 끝났다! 모든 것은 끝났어! 가엾은 넋들은 그 좋은 지옥을 잃었다!
18441,P0114-01-39,그가 당신의 영혼을 어루만지네.
18442,P0747-07-31,"공주여, 차라리 죽어라!"
18443,S0049-08-13,"언니, 우린 한낱 여자의 몸이고, 남자들과 대항해 싸우기엔 역부족이야."
18444,N0288-06-22,자연의 징발대원들이 사람의 머리를 공격하자 많은 사람이 즉시 죽었다.
18445,N0126-05-22,"아, 돼지!"
18446,P1407-01-50,학문이란 오직 자성의 근본을 찾고 아는 일 어찌 한가한 알음알이로 잘한다고 뽐내리오.
18447,N0281-09-27,물색 모시 상하의에 작은 무늬가 들어간 갈색 기모노를 걸치고 짧은 칼을 찬 차림을 보니 여느 때의 식당 주인 모습과는 달리 뭔가 식견이 있어 보이는 게 이 세상 사람들 같지 않다.
18448,N0163-06-29,제발 어머니에 대해 얘기 좀 해주세요.
18449,N0112-06-23,하지만 지배인님!
18450,S0049-10-01,먼저 말씀드립니다.
18451,S0017-04-03,모르지.
18452,S0101-04-05,공주마마께옵서 목을 매어 자결하시다니!
18453,P1365-01-53,"동굴 상부에는 바위를 깎아 내 만든 세 개의 작은 창문들만 아름답게 나 있어, 창문을 통해 햇빛이 비추었다."
18454,N0061-12-23,"그는 세상 사람들의 갖은 학대를 그의 독특한 수단, 침묵이란 수단으로써 물리치며 자랐다."
18455,N0079-01-31,가난하다면 이 매촌택 늙은이보다 더 가난할 수는 없는 것이다.
18456,P1217-01-50,대추 밤을 팔아 추석을 차렸다
18457,P0192-01-41,옥처럼 흰 것은 백로의 흰빛 단구의 붉은 봉황 어찌 귀하지 않을까 낭풍의 증성은 구름 길이 막혔네
18458,N0087-07-28,"루시의 말이 진실이 아니라고 아무리 믿고 싶었어도, 그 말을 의심할 수는 없었다."
18459,S0088-08-02,"엄마, 그것 보세요."
18460,P0270-01-48,사자가 자기의 울에서 도망쳐 나와 궁을 어슬렁거리고 있었던 겁니다.
18461,P1303-01-46,네 사랑하는 나는 이 땅에서 쫓겨나지를 않는가
18462,S0088-10-14,아가씨 옷 사려 하시죠?
18463,S0166-06-16,"죽음이 임박했는데도 다른 사람의 동정에 의지해, 죽음에 대한 공포와 싸우려는 사람은 현명하지 못하다고 생각합니다."
18464,P0420-01-39,연이은 산들은 출렁이는 파도와 같아 달려가 동해에 조회하는 듯.
18465,S0101-04-14,공주마마께옵서 목을 매어 자결하시다니!
18466,S0123-10-09,생각할 필요 없네.
18467,S0164-01-01,거 왜 하는 일 없이 술 먹고 돌아다니는 놈들 있잖아.
18468,S0029-04-12,"이제 너도 영혼으로 삶을 즐기고 싶고, 이성으로는 알고 싶고, 감정을 느낄 나이가 된 거지."
18469,S0012-01-10,그러면 나쁜 일일까?
18470,P1253-01-51,나는 영영 가지를 않으려오.
18471,N0133-08-21,"젊은이, 잘생기고 멍청한 이 젊은이는 지금까지 책을 읽고 있었는데 보던 책을 덮고 흐느끼는 처녀를 쳐다보았다."
18472,N0095-05-27,데이비가 나한테 돼지우리 울타리 위로 걸어가라고 시켰어요.
18473,P0563-01-43,오늘 밤 왜 내가 웃었는가?
18474,S0150-04-10,"그저 조금, 겨우 누군지 알아볼 정도요."
18475,N0196-09-21,이제 아래층을 모두 보여주었으므로 러시워스 부인은 중앙 계단으로 가서 위층의 방들을 돌아보도록 그들을 데려가려 했으나 시간이 충분하지 않을 거라고 그녀의 아들이 끼어들었다.
18476,N0194-01-31,사층에 있는 작은 방 한 칸이 내게 배정되었다.
18477,S0122-02-05,그래서 신은 의탁할 곳이 없어 한신의 부하가 되었습니다.
18478,S0166-10-18,"오, 끔찍하구나, 끔찍해!"
18479,S0077-05-09,"용맹한 병사들과 장수들은, 지금까지 전장에서 아프리카 장군들을 포로로 잡아 페르세폴리스로 데려왔습니다."
18480,S0080-04-08,이쪽으로.
18481,P1308-01-46,너희들의 적을 사랑하라.
18482,S0014-02-14,나 태종 무열왕 김춘추의 아내 문명왕후는 이른다.
18483,N0131-02-33,아이들이 무엇인가 원하면서 자신들이 왜 원하는지 모르고 있다는 것은 박식한 교사나 가정교사의 한결 같은 의견이지.
18484,S0100-03-08,"나 유지원, 몸에 옷도 제대로 걸치지 못하고 입에 밥 한 톨 넣지 못하고, 이런 낭패를 겪다니!"
18485,P1476-01-35,아름다움과 덕이 말다툼을 벌였고 그 논쟁은 오래 지속되었다네.
18486,N0286-02-31,"사람들은 이 계곡이 그토록 비옥한 것은 자애로운 큰 바위 얼굴의 형상이 항상 밝게 계곡을 굽어보면서 구름을 비추고, 그 햇살에 온기를 주입해 주기 때문이라고 생각했다."
18487,S0096-08-10,밤이여!
18488,S0129-08-18,그것 좀 잊어버릴 수 없어?
18489,S0039-03-15,"아니요, 주인님."
18490,P1238-01-36,불안한 언덕 위에로 나는 바람에 날려 간다.
18491,N0229-02-28,부신은 자가 자사다.
18492,S0015-08-11,꿈이라!
18493,N0136-01-26,영감도 서울 가시더니 비정상이 되셨구려.
18494,P0925-01-36,맑은 서리만 있어 하늘을 얼어붙게 만들고 갈대꽃엔 바람도 한 점 없네.
18495,P0939-01-36,벚나무가 눈을 뿌린다.
18496,S0044-07-08,병사들이 탐욕에 눈멀어 그냥 둬야 할 것을 약탈하지 말아야 할 텐데.
18497,S0146-04-11,그날은 그 어느 날보다 적들이 설치던 끔찍한 날이었어요.
18498,N0081-02-22,게다가 그의 어머니가 근검절약해서 차츰 약간의 돈이 모였다.
18499,S0131-04-09,이게 바로 소위 운이 좋다고 불리는 선량들인 거야.
18500,S0009-09-14,"나가서 북쪽으로 가면 이십리도 못 가 반경 이삼십리 되는 큰 소나무 숲이 나오는데, 산 위아래가 하나로 이어져 있죠."
18501,N0002-01-28,낮에는 집안일을 하거나 과부들과 고아들을 돌보았습니다.
18502,N0069-06-27,그들은 사택의 거실로 들어갔는데 거기엔 서너 권의 책이 종이 갓을 씌운 램프 불빛을 받고 있었다.
18503,P1318-01-35,"속이지 마라, 웃는 님이여 속이지 마라, 부디 나를 속이지 마라"
18504,P0504-01-49,홀로 잠들기가 참말 외로와요
18505,S0018-03-17,야!
18506,P0817-01-36,연기는 그들의 굴뚝 아니면 그대들의 파이프에서 오는가?
18507,S0017-09-01,아마 내가 약간 희망에 찬 표정을 보였는지 날카롭고 표독하게 덧붙였지.
18508,N0195-02-24,동네 선생은 아동이 매우 일찍이 입학하는 것을 대수롭지 않게 생각하여 다른 아이들을 가르치듯이 글자만 일러주고 뜻은 가르치지 않았다.
18509,N0260-04-31,아니야!
18510,S0040-06-06,이제 더 이상 말은 들리지 않고 대지가 신음 소리를 내는구나!
18511,N0256-07-29,바람은 우우 쏴 하고 문에 눈을 드리쳤다.
18512,N0073-02-25,너는 보잘것없는 자객으로 개 같은 호왕을 도와서 그 말을 듣고 당당한 우리나라를 해치려고 하는구나.
18513,N0153-01-24,한 푼 나는 데는 없고 그래도 시장할 줄은 알아 기구와 의복을 전당포 창고에 들여 밀거나 고물상 한구석에 세워두고 돈을 얻어오는 수밖에 없었다.
18514,P1266-01-36,한강의 밑바닥이 거의 환히 들여다보인다고 백성들은 수군거리며 심각한 불안과 공포에 떨고
18515,P0093-01-43,"에로스야, 에로스야!"
18516,S0124-06-14,필록테테스와 대화할 때 그에게 이 이야기를 들려주게.
18517,N0011-04-31,의사는 보지도 못한 채 어머니는 난로도 없는 복도에 세 시간이나 서 있다가 하도 갑갑해서 진찰실 문을 열었더니 의사는 눈을 거칠게 떠 보이고 어서 나가 있으라는 뜻을 보이므로 하는 수 없이 복도로 와서 해가 지도록 기다리는데 나중에 심부름하는 애가 나와서 어머니 손가락만 한 병을 주고 어서 가라고 하였다는 것이다.
18518,N0076-08-29,장씨는 말을 마치고 세상을 떠났다.
18519,N0088-03-26,행운의 여신은 분노에 차서 말했다.
18520,S0094-01-05,자네 마음은 바다에 요동치고 있어.
18521,P0043-01-35,내 마음을 아실 이 내 혼자 마음 나같이 아실 이 그래도 어데나 계실 것이면
18522,S0098-02-18,"나는 아무하고도 결혼 못해, 피터."
18523,S0037-01-08,그 불결함은 고사하고 이 작자 손에서 주물럭 주물럭 빚어 낸 빵의 모양이.
18524,S0011-03-02,어떤 의도를 가지고 용감하게 들어온 사람이었다면?
18525,P1419-01-36,"내 노랫소리 그대 문 앞에 서서, 문을 두드리며 몸을 굽히오."
18526,N0067-01-31,그는 돌을 잡는 시늉을 했다.
18527,S0098-06-13,그 말도 기억나세요?
18528,S0069-05-15,그만!
18529,N0236-05-29,장마철이 다가오자 화원의 걱정은 병원 안에서 일어나는 문제에 그치지 않았다.
18530,N0169-05-26,백엽선인 전난은 장안에서 살았으며 대대로 벼슬을 지냈다.
18531,S0048-10-11,아!
18532,S0124-10-14,자네는 나와 같은 슬픔을 가지고 바다를 건너 이곳에 온 것이 분명해.
18533,N0086-02-22,내 생각을 너무 앞서 가는 그 말에 나는 화가 났다.
18534,P1382-01-53,우리의 모든 귀족들이 노예가 되기를 간청하는 것을 보라!
18535,S0003-01-03,"담에두 말이에요, 그러구 제가 천양산업 사원 채용 시험에 응시허겠다던 때에 아버진 펄펄 뛰셨어요."
18536,N0147-01-25,노파는 술병을 빼앗아 여름용 부엌 벽으로 집어 던졌다.
18537,N0250-02-22,내가 어떤 사람인지 그들에게 보여 주겠어.
18538,S0048-01-10,"스파르타 사람들, 모든 인간들이 증오하는 그대들, 교활한 모사꾼이요 거짓의 달인이요 사악한 계획의 고안자들이요 비뚤어진 마음에다 사악하고 부정직하게 살아가는 당신들 같은 자들이 그리스에서 번영을 누리는 것은 부당합니다."
18539,S0093-03-10,폼페이 장군이 로마 거리를 지나가는 걸 보려고 말이다.
18540,N0061-04-23,공작부인은 어디 있습니까?
18541,N0244-06-22,"그리고 어느 날 저녁 무렵, 감옥에 들어오기 전에 부유했던 시베리아 농부 출신의 죄수가 문 쪽으로 불려 나가는 것을 본 적이 있다."
18542,P0697-01-36,"내 영혼은 맑고도 달콤하다,"
18543,N0150-07-28,그러나 소령은 그것도 마음에 들지 않았다.
18544,N0234-02-51,그러나 도지마는 벌써 저 아래 일층 난간을 미끄러지듯 내려가고 있었다.
18545,P0022-02-49,사냥꾼은 겁에 질려 얼굴이 굳었다.
18546,P0497-01-28,아리랑 고개는 항용 열두 고개라 한다 무산십이봉을 본바더
18547,S0167-08-10,왜?
18548,S0093-01-10,썩 물러나라!
18549,S0139-08-09,아!
18550,P1130-01-46,파릉의 이월에 나그네는 옷을 껴입고 간략하게 술자리 벌이고 더디 취하는 걸 한스러워한다.
18551,S0041-01-04,그것은 변호사들에게 가야 할 문제가 전혀 아닙니다.
18552,N0247-02-24,팔백육십이년.
18553,P0489-01-35,그중에도 종달새와 제비가 가장 열정적이고 가장 초조하였습니다
18554,N0032-01-28,"그당시에는 무슨 뜻인지를 확실히 몰랐던 것이, 지금 이렇게, 이십여 년을 두고 가끔 선생의 함축 있는 이야기의 줄거리를 더듬어서 나는 그의 아름다운 심정과 심오한 교훈에 부딪히게 되는 것이다."
18555,N0022-03-23,"그 여인이 시야에 들어온 순간부터, 지금까지 그의 시선을 끌었던 매력적인 얼굴들은 마치 달의 여신 앞에서 무색해지는 별들처럼 자취를 감추었다."
18556,S0135-03-08,"상처가 샘만큼 깊진 않고 성당의 문만큼 넓지는 않지만, 이만하면 죽기에 충분한 상처야."
18557,N0244-02-24,"러시아 귀족이자 지주 출신인 그는 아내를 살해한 죄로 제이급 유형수로 복무하고, 법이 판결한 십년의 형기를 마치고 나서, 유형수로서 케이라는 작은 도시에 정착해서 아주 조용히 여생을 보내고 있었다."
